,Math,Science,Literature,History,Art,Computer Science,Economics,Technology,Healthcare,Business,Arts,Education,Engineering,Analytical,Creative,Social
S1103,88.0,69.0,75.0,82.0,89.0,65.0,95.0,5.0,1.0,1.0,1.0,3.0,1.0,0.7478266592262973,0.9256810070250857,0.6099745925160445
S1104,79.0,75.0,87.0,85.0,81.0,70.0,60.0,3.0,2.0,2.0,4.0,1.0,5.0,0.7035060606445435,0.8659081396803764,0.8436406162792783
S1105,64.0,95.0,61.0,65.0,86.0,85.0,94.0,4.0,4.0,2.0,5.0,1.0,1.0,0.35160132748578254,0.9917005967763931,0.028566000047050677
S1106,72.0,71.0,77.0,97.0,65.0,87.0,87.0,2.0,3.0,2.0,5.0,3.0,5.0,0.986707571768763,0.24599713338660822,0.44043705045524784
S1107,84.0,64.0,74.0,68.0,61.0,68.0,85.0,1.0,3.0,5.0,1.0,5.0,3.0,0.8836887378247141,0.24432883852741838,0.2247816350900591
S1108,82.0,87.0,65.0,63.0,89.0,77.0,89.0,1.0,5.0,4.0,3.0,3.0,3.0,0.6431087621880824,0.7054505255952768,0.007470684201027256
S1109,86.0,90.0,98.0,89.0,96.0,71.0,76.0,1.0,3.0,5.0,4.0,5.0,5.0,0.45044423597578676,0.48910897788062013,0.27183519972195413
S1110,93.0,87.0,63.0,93.0,73.0,72.0,62.0,3.0,4.0,4.0,4.0,4.0,2.0,0.5461097146289048,0.1545776056721565,0.32360580185739884
S1111,80.0,75.0,97.0,85.0,65.0,77.0,65.0,4.0,3.0,4.0,5.0,2.0,5.0,0.7132392335545484,0.873786537869304,0.5893789617132055
S1112,84.0,83.0,89.0,82.0,67.0,68.0,65.0,3.0,3.0,4.0,3.0,2.0,5.0,0.07484453934119795,0.6787458697650417,0.8975978208896972
S1113,92.0,92.0,66.0,77.0,65.0,96.0,80.0,3.0,3.0,2.0,1.0,1.0,2.0,0.504314042996682,0.4936919661030653,0.9914135794522885
S1114,85.0,74.0,89.0,70.0,67.0,64.0,67.0,3.0,2.0,2.0,1.0,4.0,3.0,0.6362977875460429,0.8060289016661668,0.6464934852762119
S1115,64.0,69.0,74.0,97.0,62.0,69.0,66.0,5.0,2.0,1.0,4.0,3.0,2.0,0.2209156865639108,0.28407818399626583,0.6657057587489417
S1116,83.0,85.0,93.0,67.0,98.0,64.0,95.0,1.0,2.0,5.0,3.0,3.0,3.0,0.45607113007191125,0.4043477902161414,0.022451953381393164
S1117,85.0,69.0,92.0,95.0,90.0,97.0,84.0,3.0,1.0,5.0,2.0,1.0,4.0,0.8843690673986963,0.8844977898367871,0.46097112472471646
S1118,72.0,60.0,95.0,95.0,83.0,86.0,77.0,3.0,3.0,2.0,3.0,3.0,2.0,0.7007392086256818,0.17781935373531121,0.5038110245837941
S1119,74.0,76.0,88.0,64.0,70.0,75.0,93.0,5.0,1.0,5.0,2.0,3.0,3.0,0.4388656418998552,0.6566135708116178,0.469645901144204
S1120,76.0,92.0,90.0,77.0,84.0,64.0,89.0,5.0,4.0,1.0,3.0,2.0,5.0,0.4984342826689623,0.295712457013357,0.048423168304580266
S1121,82.0,97.0,77.0,91.0,89.0,88.0,95.0,1.0,4.0,3.0,5.0,3.0,5.0,0.9170257590173906,0.012231623507424128,0.281324428561327
S1122,68.0,82.0,62.0,81.0,99.0,90.0,81.0,4.0,2.0,2.0,1.0,3.0,3.0,0.4476107821943013,0.31909235429240257,0.5519178700632704
S1123,70.0,62.0,73.0,78.0,90.0,95.0,91.0,3.0,2.0,1.0,2.0,5.0,3.0,0.4616130151705162,0.25547623586357937,0.08802013090543992
S1124,85.0,60.0,61.0,65.0,73.0,87.0,92.0,5.0,4.0,5.0,5.0,5.0,2.0,0.13753527058416948,0.4863200692570141,0.8459455339857392
S1125,84.0,99.0,77.0,93.0,71.0,86.0,83.0,5.0,3.0,1.0,4.0,3.0,1.0,0.10063889192198017,0.6772063852035107,0.7920911458456091
S1126,92.0,74.0,91.0,76.0,94.0,94.0,72.0,3.0,5.0,4.0,3.0,4.0,2.0,0.27677227831472817,0.6682394928518994,0.6866579446829169
S1127,68.0,69.0,60.0,93.0,96.0,84.0,81.0,2.0,5.0,5.0,2.0,3.0,1.0,0.7077927310264263,0.8908090915994874,0.3985260644911053
S1128,69.0,85.0,78.0,99.0,63.0,99.0,64.0,1.0,2.0,1.0,3.0,1.0,1.0,0.2436891376714263,0.5438448678872697,0.0625483732354154
S1129,88.0,97.0,64.0,60.0,87.0,78.0,95.0,2.0,4.0,4.0,3.0,4.0,5.0,0.333920930200452,0.8832251267138379,0.532057560244213
S1130,60.0,88.0,95.0,91.0,73.0,91.0,68.0,2.0,4.0,1.0,4.0,2.0,1.0,0.43667530423959244,0.26568391070103103,0.2503756847061748
S1131,78.0,70.0,63.0,84.0,76.0,67.0,60.0,1.0,2.0,3.0,3.0,2.0,2.0,0.23661202136031922,0.8292336681198818,0.9850203721928096
S1132,61.0,69.0,86.0,86.0,72.0,70.0,73.0,2.0,1.0,1.0,2.0,1.0,5.0,0.5347984332731123,0.07983341717281323,0.7510390459351902
S1133,91.0,75.0,88.0,97.0,93.0,85.0,64.0,2.0,1.0,3.0,2.0,2.0,2.0,0.8770544234203201,0.9312281709895122,0.6287753460213852
S1134,78.0,98.0,87.0,87.0,76.0,96.0,78.0,4.0,2.0,3.0,1.0,2.0,5.0,0.5068808332588195,0.620527314466413,0.012950717612979501
S1135,86.0,71.0,62.0,63.0,70.0,93.0,77.0,1.0,3.0,4.0,3.0,4.0,1.0,0.6554198752987499,0.709646393255548,0.7220303476378883
S1136,94.0,77.0,65.0,93.0,92.0,67.0,79.0,4.0,1.0,3.0,3.0,4.0,5.0,0.5630717809094132,0.7000443713213623,0.6388323907301923
S1137,79.0,77.0,86.0,64.0,66.0,81.0,93.0,3.0,4.0,2.0,1.0,2.0,2.0,0.11552841984229922,0.898366769402436,0.6227275076878896
S1138,72.0,91.0,83.0,75.0,73.0,98.0,66.0,2.0,4.0,3.0,2.0,4.0,3.0,0.7277943704830266,0.3428875199174509,0.9192395162290854
S1139,71.0,79.0,92.0,65.0,99.0,86.0,72.0,1.0,3.0,3.0,2.0,4.0,5.0,0.5026157661886912,0.6790059916586575,0.9521820605978992
S1140,64.0,83.0,69.0,91.0,68.0,94.0,71.0,1.0,4.0,2.0,4.0,5.0,1.0,0.9160827449328599,0.6447987707387078,0.16574139153324474
S1141,70.0,95.0,67.0,69.0,73.0,89.0,60.0,3.0,1.0,5.0,1.0,1.0,2.0,0.9505684309736157,0.9841356973109677,0.10339669538201546
S1142,71.0,64.0,73.0,95.0,76.0,81.0,90.0,3.0,5.0,2.0,1.0,1.0,4.0,0.45029768211830357,0.5482555638461766,0.0920815404689238
S1143,85.0,72.0,62.0,70.0,64.0,97.0,63.0,2.0,5.0,5.0,5.0,5.0,1.0,0.18967994945965994,0.537705391079373,0.963089447850655
S1144,91.0,69.0,69.0,77.0,82.0,77.0,94.0,1.0,2.0,3.0,5.0,1.0,2.0,0.027809975928758,0.9124430741568738,0.8986081700493908
S1145,62.0,60.0,76.0,65.0,70.0,73.0,87.0,5.0,3.0,5.0,4.0,5.0,4.0,0.8571786351865563,0.3775509286642442,0.49082353720800265
S1146,98.0,95.0,70.0,99.0,63.0,65.0,97.0,3.0,4.0,3.0,2.0,4.0,5.0,0.4035946393258726,0.9475861864288285,0.5213506197739061
S1147,78.0,90.0,61.0,84.0,70.0,99.0,80.0,5.0,2.0,1.0,3.0,1.0,1.0,0.080612608667043,0.27405984431117736,0.4620332129147543
S1148,62.0,61.0,70.0,83.0,83.0,80.0,84.0,2.0,2.0,4.0,4.0,4.0,4.0,0.9535559323177945,0.5689510906223058,0.6960726231680057
S1149,63.0,99.0,82.0,83.0,80.0,61.0,82.0,4.0,5.0,2.0,3.0,3.0,3.0,0.08851984733382734,0.8773240459247479,0.5390182220137874
S1150,74.0,85.0,85.0,87.0,85.0,61.0,94.0,3.0,3.0,5.0,2.0,4.0,4.0,0.9212284125406086,0.44547668539055596,0.6830839969449177
S1151,91.0,89.0,79.0,72.0,86.0,82.0,75.0,4.0,2.0,2.0,5.0,5.0,4.0,0.470838593726967,0.14255792951431046,0.27204997795534147
S1152,90.0,71.0,92.0,97.0,91.0,61.0,82.0,2.0,4.0,5.0,4.0,5.0,1.0,0.06725729444118034,0.44026634291178013,0.6493415434613468
S1153,91.0,74.0,99.0,99.0,67.0,81.0,97.0,3.0,1.0,4.0,4.0,2.0,3.0,0.24371127580964924,0.490388058206604,0.458973334238163
S1154,93.0,60.0,69.0,99.0,75.0,83.0,83.0,5.0,4.0,5.0,5.0,5.0,1.0,0.5334204909033405,0.18458466702707854,0.5339840884068534
S1155,73.0,85.0,98.0,77.0,79.0,95.0,83.0,5.0,2.0,1.0,1.0,4.0,3.0,0.36420555678717126,0.28604184895904816,0.5859820140236156
S1156,85.0,88.0,81.0,70.0,70.0,62.0,80.0,3.0,4.0,3.0,5.0,2.0,5.0,0.148036803501586,0.9006586506074757,0.934852812989715
S1157,70.0,67.0,90.0,69.0,65.0,76.0,97.0,3.0,3.0,2.0,1.0,1.0,2.0,0.6606096897952822,0.30315468960373326,0.626005870026414
S1158,66.0,91.0,72.0,65.0,62.0,86.0,85.0,1.0,3.0,1.0,3.0,4.0,5.0,0.6015234665281477,0.39125098162933647,0.28724724737330953
S1159,63.0,96.0,80.0,87.0,77.0,91.0,98.0,1.0,4.0,1.0,4.0,2.0,4.0,0.168452952312233,0.2173838400256506,0.6530299235485608
S1160,92.0,85.0,76.0,88.0,79.0,89.0,64.0,3.0,2.0,2.0,3.0,1.0,2.0,0.885894331065791,0.3849560549354558,0.12189948450183186
S1161,65.0,69.0,65.0,69.0,80.0,63.0,72.0,1.0,5.0,4.0,4.0,3.0,3.0,0.012806301651249408,0.4059056550623854,0.2325669511864088
S1162,69.0,75.0,78.0,65.0,85.0,68.0,69.0,4.0,5.0,3.0,5.0,3.0,2.0,0.32255556700884047,0.24166987450579558,0.6641476320747617
S1163,99.0,62.0,78.0,94.0,65.0,88.0,78.0,1.0,4.0,1.0,4.0,3.0,1.0,0.6385143008447924,0.9123045245108137,0.6997449148446736
S1164,74.0,97.0,80.0,98.0,82.0,79.0,61.0,5.0,3.0,2.0,1.0,1.0,2.0,0.16494138059483687,0.7515944293080459,0.18126786255243932
S1165,91.0,87.0,63.0,66.0,62.0,84.0,68.0,4.0,3.0,2.0,5.0,3.0,2.0,0.55860088594376,0.0770782094853929,0.04732505696764866
S1166,82.0,82.0,85.0,99.0,77.0,83.0,86.0,2.0,1.0,1.0,1.0,3.0,4.0,0.46422999262419606,0.10498356144250343,0.3066666048820813
S1167,61.0,60.0,75.0,83.0,95.0,70.0,85.0,3.0,1.0,1.0,3.0,2.0,2.0,0.338833378313356,0.7694269190471347,0.3326801051796966
S1168,65.0,85.0,88.0,60.0,68.0,86.0,66.0,1.0,1.0,4.0,2.0,4.0,1.0,0.4943001849218318,0.7725859300005002,0.20489830684988197
S1169,62.0,68.0,61.0,69.0,76.0,90.0,60.0,1.0,4.0,4.0,1.0,5.0,1.0,0.8048973922379676,0.8317947969619663,0.9888467951691842
S1170,77.0,65.0,97.0,63.0,99.0,63.0,94.0,2.0,1.0,3.0,1.0,5.0,2.0,0.44404767886430596,0.3706493286604362,0.702005270575211
S1171,63.0,60.0,90.0,78.0,80.0,89.0,66.0,1.0,4.0,2.0,2.0,5.0,4.0,0.05815111727078304,0.03975151152985534,0.33499086346570683
S1172,64.0,61.0,62.0,74.0,98.0,96.0,69.0,3.0,1.0,3.0,4.0,2.0,5.0,0.7295150881766029,0.11645444367810365,0.6355468482124358
S1173,68.0,82.0,73.0,92.0,75.0,79.0,67.0,5.0,2.0,5.0,3.0,2.0,1.0,0.2695052652996426,0.6516746726855003,0.4569761238893253
S1174,97.0,93.0,90.0,67.0,84.0,72.0,77.0,1.0,4.0,2.0,3.0,2.0,2.0,0.11515167529470105,0.24728281476297287,0.21971375389307546
S1175,93.0,95.0,76.0,71.0,75.0,72.0,70.0,3.0,5.0,3.0,2.0,2.0,2.0,0.16458459270897008,0.468345448404777,0.9546655393169957
S1176,73.0,87.0,83.0,76.0,68.0,89.0,96.0,2.0,4.0,5.0,2.0,4.0,2.0,0.6580888002909872,0.836002031498108,0.9810801890314736
S1177,62.0,67.0,77.0,89.0,62.0,93.0,87.0,5.0,5.0,3.0,4.0,5.0,1.0,0.5406226631935678,0.23807007568637517,0.9278110070435865
S1178,96.0,84.0,89.0,66.0,88.0,61.0,85.0,2.0,5.0,4.0,4.0,4.0,3.0,0.6989839890717581,0.9589412605470168,0.6510319616555238
S1179,66.0,77.0,65.0,99.0,86.0,83.0,92.0,2.0,1.0,4.0,2.0,4.0,4.0,0.7751450100292716,0.8906361947788785,0.7592493115200815
S1180,90.0,93.0,81.0,83.0,95.0,87.0,79.0,1.0,2.0,4.0,3.0,4.0,2.0,0.5626457720127221,0.47192093226147247,0.8233773349128454
S1181,77.0,91.0,92.0,69.0,68.0,84.0,72.0,5.0,4.0,3.0,3.0,4.0,2.0,0.7719858128206885,0.36643082393101645,0.4983319673421538
S1182,64.0,90.0,90.0,93.0,85.0,66.0,79.0,4.0,3.0,4.0,3.0,5.0,4.0,0.6349907558856923,0.028370219052147427,0.24756869993164632
S1183,81.0,64.0,71.0,80.0,68.0,88.0,86.0,1.0,4.0,3.0,2.0,3.0,5.0,0.2502143950713559,0.8832315594813123,0.33148775349629134
S1184,76.0,99.0,83.0,86.0,67.0,88.0,78.0,2.0,1.0,1.0,5.0,5.0,5.0,0.5451433877979136,0.8315864670042281,0.2596938125433359
S1185,69.0,83.0,93.0,99.0,90.0,63.0,90.0,5.0,4.0,3.0,4.0,2.0,1.0,0.12375707746686415,0.9483598065084472,0.7046829360341629
S1186,68.0,85.0,72.0,85.0,60.0,99.0,68.0,1.0,2.0,1.0,5.0,5.0,5.0,0.1770537656801413,0.8197115540126597,0.7871266133355852
S1187,90.0,83.0,81.0,68.0,98.0,82.0,79.0,2.0,3.0,2.0,3.0,1.0,1.0,0.8375410974754858,0.27621257665422927,0.448579673388971
S1188,80.0,86.0,64.0,76.0,93.0,68.0,93.0,1.0,3.0,1.0,2.0,3.0,5.0,0.6936737432281136,0.390667574229405,0.06997217221626584
S1189,69.0,61.0,84.0,62.0,93.0,66.0,87.0,3.0,2.0,2.0,2.0,1.0,5.0,0.13644975399543602,0.5971135050974303,0.3751681995986217
S1190,68.0,70.0,88.0,75.0,98.0,88.0,72.0,5.0,4.0,2.0,1.0,3.0,1.0,0.0053801318097077555,0.766854526976098,0.416703742795161
S1191,94.0,70.0,94.0,67.0,66.0,64.0,65.0,2.0,1.0,2.0,3.0,3.0,5.0,0.3137692854459324,0.7135191790510994,0.45510881898640343
S1192,94.0,89.0,70.0,97.0,86.0,80.0,73.0,4.0,1.0,4.0,1.0,5.0,5.0,0.6948311093921872,0.013198082381222553,0.00942011408482446
S1193,94.0,88.0,83.0,95.0,91.0,65.0,69.0,3.0,3.0,3.0,1.0,4.0,4.0,0.5599019304103781,0.9822120342285077,0.272357237918332
S1194,79.0,79.0,85.0,80.0,82.0,71.0,72.0,3.0,5.0,4.0,5.0,3.0,1.0,0.6828935571666752,0.17225754290268236,0.3115486317608338
S1195,69.0,66.0,96.0,71.0,84.0,61.0,99.0,2.0,4.0,3.0,3.0,4.0,2.0,0.07807489047520799,0.8807931599568446,0.31043740155316313
S1196,85.0,99.0,64.0,67.0,68.0,98.0,79.0,1.0,4.0,1.0,3.0,4.0,1.0,0.23046644740299005,0.7306041784399004,0.19944015561049278
S1197,70.0,99.0,81.0,75.0,97.0,69.0,84.0,5.0,5.0,5.0,1.0,5.0,3.0,0.24027536049838305,0.10361625366071459,0.9628719091948769
S1198,78.0,63.0,78.0,62.0,76.0,73.0,69.0,1.0,3.0,2.0,1.0,5.0,5.0,0.24763774952167894,0.9956633028023826,0.17614944096847895
S1199,65.0,90.0,90.0,68.0,71.0,85.0,61.0,2.0,4.0,2.0,5.0,5.0,4.0,0.020651849978170045,0.8956936134442833,0.5800172518401155
S1200,63.0,91.0,87.0,65.0,89.0,87.0,72.0,2.0,3.0,2.0,3.0,5.0,5.0,0.3514099999841287,0.5133396624570512,0.2607269549074286
S1201,95.0,69.0,69.0,64.0,88.0,95.0,71.0,2.0,5.0,4.0,1.0,3.0,5.0,0.6347588502816244,0.6164685583425663,0.08019228903968934
S1202,81.0,98.0,61.0,73.0,69.0,62.0,67.0,3.0,2.0,4.0,3.0,5.0,1.0,0.9106881006010767,0.46052534222510844,0.19515413208222376
S1203,76.0,63.0,80.0,89.0,78.0,74.0,79.0,4.0,2.0,5.0,4.0,5.0,2.0,0.30738385943601565,0.8662217548376064,0.3831851719821011
S1204,89.0,69.0,82.0,83.0,71.0,68.0,74.0,2.0,1.0,4.0,1.0,1.0,1.0,0.5619611711956284,0.9476897348829513,0.6517164375819664
S1205,88.0,77.0,79.0,60.0,62.0,67.0,98.0,3.0,2.0,1.0,3.0,3.0,3.0,0.675716743925602,0.24856883716207534,0.6682951850279847
S1206,90.0,67.0,74.0,81.0,91.0,64.0,68.0,1.0,3.0,1.0,4.0,2.0,5.0,0.3938027441925013,0.9110424845996739,0.12953884791057713
S1207,74.0,96.0,92.0,81.0,70.0,65.0,76.0,1.0,2.0,1.0,4.0,2.0,2.0,0.28564034966362806,0.06600072864221185,0.380903849170001
S1208,64.0,98.0,68.0,88.0,82.0,95.0,90.0,3.0,1.0,1.0,5.0,3.0,3.0,0.14837266615641098,0.845143754462411,0.9250432019891829
S1209,79.0,82.0,66.0,95.0,63.0,83.0,73.0,5.0,3.0,3.0,4.0,2.0,5.0,0.6694256448047158,0.10333459998583927,0.3416308816224203
S1210,84.0,66.0,74.0,72.0,78.0,71.0,85.0,4.0,4.0,4.0,3.0,5.0,3.0,0.9644918923479391,0.13630122395950028,0.5564893826227965
S1211,92.0,74.0,96.0,65.0,84.0,76.0,95.0,3.0,4.0,1.0,5.0,5.0,4.0,0.35292947599556257,0.9991626121528618,0.285389064641812
S1212,68.0,87.0,94.0,62.0,70.0,79.0,82.0,4.0,2.0,4.0,3.0,4.0,5.0,0.04777226528344336,0.7021828148246675,0.32673933024410995
S1213,89.0,96.0,95.0,71.0,95.0,94.0,93.0,1.0,1.0,3.0,1.0,4.0,1.0,0.6575814339546229,0.1046519868145146,0.5230632009302512
S1214,63.0,83.0,95.0,87.0,98.0,61.0,64.0,4.0,2.0,5.0,3.0,2.0,1.0,0.3752315484026477,0.5367671339786306,0.8534723979411366
S1215,87.0,72.0,95.0,68.0,98.0,89.0,86.0,3.0,4.0,2.0,5.0,5.0,2.0,0.9727472879612754,0.7531321491180031,0.7668583152203979
S1216,72.0,98.0,87.0,77.0,93.0,80.0,60.0,2.0,2.0,1.0,5.0,5.0,1.0,0.5289360897393924,0.09739994385827622,0.6670595463217278
S1217,82.0,93.0,95.0,68.0,67.0,89.0,95.0,3.0,5.0,3.0,3.0,3.0,5.0,0.1477798717824721,0.24566105657873039,0.7075825130701915
S1218,95.0,77.0,61.0,70.0,95.0,90.0,90.0,4.0,3.0,4.0,1.0,4.0,4.0,0.656992594118097,0.314325941589781,0.7720442359735712
S1219,83.0,80.0,91.0,89.0,67.0,92.0,98.0,2.0,3.0,5.0,2.0,4.0,1.0,0.939315784442255,0.5452596211444001,0.6776866590170899
S1220,60.0,92.0,72.0,81.0,64.0,71.0,88.0,5.0,1.0,4.0,1.0,2.0,1.0,0.2717795844702683,0.9708070446426941,0.27370491178578893
S1221,62.0,95.0,70.0,85.0,61.0,88.0,88.0,2.0,3.0,5.0,1.0,2.0,4.0,0.8874090242488182,0.9278691117987192,0.719628594603936
S1222,95.0,78.0,69.0,70.0,66.0,72.0,61.0,4.0,2.0,5.0,3.0,3.0,5.0,0.8115874277207463,0.45785680779016036,0.919546789450054
S1223,89.0,81.0,60.0,86.0,66.0,60.0,84.0,1.0,2.0,3.0,5.0,3.0,3.0,0.7426462450391403,0.3267439915343533,0.03494516765544042
S1224,63.0,89.0,67.0,80.0,63.0,63.0,67.0,1.0,3.0,2.0,5.0,1.0,1.0,0.540783226356881,0.8406503247411253,0.8606681188723014
S1225,85.0,88.0,75.0,78.0,60.0,96.0,93.0,5.0,2.0,3.0,3.0,2.0,4.0,0.8351187254835377,0.21474648542111852,0.42614847959989766
S1226,88.0,86.0,89.0,65.0,95.0,98.0,61.0,5.0,2.0,3.0,5.0,5.0,3.0,0.6138258551814725,0.6675564920680332,0.3345834216261855
S1227,73.0,67.0,62.0,94.0,86.0,93.0,87.0,2.0,4.0,5.0,5.0,5.0,2.0,0.6926423237504611,0.5908970074676129,0.5667755747061516
S1228,90.0,76.0,78.0,70.0,68.0,89.0,65.0,5.0,3.0,3.0,1.0,5.0,4.0,0.6630248237352772,0.603367928866175,0.16687463465866192
S1229,73.0,90.0,70.0,64.0,90.0,61.0,98.0,1.0,5.0,5.0,2.0,2.0,3.0,0.87441632736528,0.24056975347251675,0.7444887812323944
S1230,76.0,97.0,95.0,62.0,88.0,92.0,73.0,1.0,1.0,1.0,3.0,4.0,4.0,0.1764566729584548,0.6609664128612271,0.8956837587991564
S1231,97.0,88.0,82.0,76.0,70.0,87.0,66.0,4.0,1.0,5.0,1.0,5.0,2.0,0.009710515370624062,0.9796776665402893,0.029675866659904737
S1232,99.0,67.0,88.0,84.0,66.0,81.0,68.0,3.0,4.0,1.0,1.0,2.0,5.0,0.011367620894654262,0.8575600983372983,0.7087040031040692
S1233,70.0,93.0,86.0,81.0,62.0,99.0,67.0,4.0,3.0,5.0,5.0,4.0,3.0,0.10581065792837652,0.9374149065959395,0.6719322411628437
S1234,65.0,84.0,61.0,75.0,80.0,74.0,93.0,4.0,4.0,1.0,3.0,5.0,4.0,0.11104354353809243,0.8605535959244567,0.4809048522598003
S1235,79.0,90.0,74.0,87.0,65.0,62.0,97.0,2.0,3.0,2.0,5.0,3.0,1.0,0.2781336900668848,0.8250410502326779,0.738446453690877
S1236,82.0,62.0,67.0,61.0,66.0,76.0,66.0,3.0,5.0,1.0,5.0,3.0,5.0,0.6230438021440629,0.8985131521327632,0.861279810068169
S1237,92.0,95.0,63.0,75.0,80.0,77.0,87.0,3.0,1.0,3.0,5.0,5.0,5.0,0.22679165844489058,0.8786861543814105,0.3740398395737058
S1238,75.0,81.0,65.0,89.0,87.0,76.0,95.0,2.0,2.0,2.0,4.0,3.0,2.0,0.43177433580125346,0.9723323871285691,0.7598743285458197
S1239,71.0,99.0,71.0,95.0,99.0,88.0,61.0,5.0,5.0,2.0,2.0,5.0,2.0,0.3214859543625255,0.6479258896665372,0.5393243362651117
S1240,88.0,89.0,95.0,84.0,80.0,81.0,69.0,4.0,4.0,4.0,1.0,4.0,5.0,0.11660323704558095,0.8877523379899834,0.8218814836339894
S1241,90.0,68.0,98.0,93.0,98.0,82.0,71.0,1.0,5.0,5.0,2.0,3.0,4.0,0.7777103568869369,0.5591533875770127,0.22083744028141816
S1242,66.0,91.0,78.0,81.0,75.0,67.0,89.0,3.0,3.0,2.0,3.0,4.0,1.0,0.8838960293195943,0.35296564361898053,0.020118117955144732
S1243,65.0,61.0,93.0,88.0,99.0,79.0,62.0,5.0,4.0,2.0,1.0,2.0,4.0,0.9817741777461568,0.8611571034219174,0.6226803554379212
S1244,94.0,67.0,71.0,91.0,88.0,80.0,62.0,5.0,3.0,3.0,2.0,1.0,5.0,0.012407139427494607,0.22771605717480414,0.45204988797582457
S1245,97.0,86.0,62.0,60.0,79.0,66.0,60.0,2.0,5.0,2.0,1.0,4.0,3.0,0.6280849232464205,0.7081545167426532,0.7882726978015201
S1246,69.0,71.0,63.0,66.0,69.0,81.0,84.0,5.0,5.0,1.0,5.0,4.0,4.0,0.5556609256870155,0.6561834278513807,0.8112426982153638
S1247,88.0,98.0,74.0,78.0,98.0,77.0,62.0,1.0,2.0,2.0,5.0,5.0,1.0,0.7198413103308045,0.9548123322067065,0.8746459003980884
S1248,65.0,81.0,90.0,80.0,67.0,60.0,62.0,4.0,1.0,2.0,4.0,5.0,2.0,0.16936127779542387,0.9474191267170806,0.20417599256461194
S1249,88.0,65.0,92.0,77.0,60.0,81.0,90.0,3.0,2.0,4.0,4.0,1.0,4.0,0.9912637857014366,0.7013295420000065,0.6275315527413199
S1250,82.0,67.0,88.0,78.0,75.0,78.0,96.0,3.0,3.0,4.0,5.0,4.0,5.0,0.3243227762647136,0.133107524916398,0.1261730164493703
S1251,81.0,78.0,63.0,64.0,64.0,84.0,83.0,4.0,2.0,4.0,2.0,5.0,4.0,0.8665751925901904,0.43244184619963766,0.5598518568631188
S1252,60.0,87.0,80.0,78.0,82.0,73.0,65.0,5.0,3.0,1.0,5.0,2.0,1.0,0.9318361076373672,0.25535470480994915,0.7639374854271516
S1253,91.0,91.0,67.0,96.0,81.0,67.0,97.0,4.0,2.0,1.0,1.0,5.0,4.0,0.47046476183822206,0.2127546591191375,0.8529716805804076
S1254,69.0,62.0,72.0,98.0,89.0,63.0,65.0,4.0,4.0,5.0,5.0,4.0,1.0,0.6799491734497504,0.09492168257689015,0.5417571952889821
S1255,75.0,81.0,86.0,80.0,88.0,60.0,89.0,4.0,5.0,4.0,5.0,4.0,1.0,0.8517638521932599,0.06693480822154185,0.4162747972255457
S1256,83.0,72.0,89.0,85.0,93.0,79.0,65.0,1.0,5.0,5.0,2.0,3.0,2.0,0.8052144705167662,0.8583572801102084,0.7753627763346166
S1257,68.0,96.0,96.0,75.0,63.0,91.0,79.0,5.0,5.0,4.0,2.0,3.0,2.0,0.30570957502655605,0.5069295606290469,0.7412779766649803
S1258,88.0,90.0,76.0,84.0,75.0,79.0,69.0,1.0,1.0,2.0,2.0,5.0,4.0,0.1525877529454558,0.594997763257416,0.7203737252089718
S1259,82.0,92.0,72.0,84.0,96.0,95.0,83.0,1.0,3.0,4.0,2.0,1.0,2.0,0.84999186936106,0.11167172385679369,0.3296746945925493
S1260,65.0,74.0,93.0,63.0,73.0,63.0,87.0,1.0,3.0,4.0,3.0,3.0,4.0,0.5416539491854653,0.7010568999145405,0.7300362955249206
S1261,88.0,77.0,79.0,91.0,67.0,72.0,99.0,4.0,3.0,2.0,4.0,3.0,3.0,0.2532591739721597,0.013876612017187262,0.6938169780057876
S1262,68.0,99.0,92.0,71.0,96.0,84.0,84.0,3.0,2.0,5.0,5.0,4.0,5.0,0.9091262873397719,0.7975170451034391,0.6224661030626192
S1263,75.0,75.0,98.0,94.0,82.0,67.0,62.0,1.0,4.0,4.0,3.0,1.0,5.0,0.9775704405516004,0.43311677809435534,0.5250497509880961
S1264,83.0,81.0,73.0,81.0,93.0,95.0,90.0,4.0,1.0,2.0,2.0,3.0,1.0,0.01228676395838224,0.945951362833712,0.5833466549324366
S1265,80.0,64.0,78.0,80.0,61.0,62.0,89.0,4.0,2.0,2.0,5.0,5.0,1.0,0.3907999839056199,0.04456433588740494,0.36241906432640447
S1266,93.0,84.0,94.0,88.0,71.0,82.0,87.0,5.0,1.0,4.0,4.0,4.0,5.0,0.0035981016756536643,0.3243351379981384,0.9514549240685247
S1267,76.0,75.0,68.0,62.0,81.0,90.0,73.0,5.0,3.0,2.0,4.0,5.0,2.0,0.15426736423039644,0.5454111090894324,0.18661732010492216
S1268,62.0,97.0,82.0,80.0,83.0,91.0,64.0,4.0,4.0,2.0,2.0,5.0,2.0,0.7833791303081712,0.5623978072386521,0.20223601835227956
S1269,92.0,78.0,93.0,62.0,98.0,87.0,70.0,2.0,5.0,4.0,2.0,3.0,1.0,0.8662412982388532,0.7840237828334867,0.951301329425553
S1270,69.0,99.0,61.0,98.0,86.0,68.0,98.0,2.0,2.0,1.0,3.0,4.0,3.0,0.0006281928926344937,0.4571169471970793,0.9998413004979217
