,Math,Science,Literature,History,Art,Computer Science,Economics,Technology,Healthcare,Business,Arts,Education,Engineering,Analytical,Creative,Social
S1168,86.0,85.0,93.0,64.0,81.0,97.0,71.0,2.0,5.0,5.0,1.0,3.0,5.0,0.9350429707936599,0.36696639305557766,0.7188204525489402
S1169,98.0,75.0,96.0,95.0,71.0,83.0,83.0,3.0,1.0,4.0,5.0,3.0,3.0,0.5860468367602176,0.026554980484851165,0.6984474476170593
S1170,76.0,97.0,86.0,69.0,69.0,67.0,94.0,3.0,2.0,1.0,3.0,4.0,5.0,0.44145931910411096,0.07164142424719988,0.6917058102021266
S1171,67.0,69.0,75.0,96.0,60.0,88.0,64.0,2.0,2.0,1.0,2.0,3.0,2.0,0.25723682377606805,0.5078631046888146,0.512261070667886
S1172,96.0,71.0,70.0,71.0,88.0,67.0,81.0,1.0,3.0,1.0,5.0,5.0,2.0,0.6237582531281047,0.8845324086618548,0.05164439241761176
S1173,70.0,71.0,67.0,98.0,86.0,90.0,61.0,1.0,4.0,1.0,3.0,4.0,2.0,0.03514640128992652,0.10493031595037261,0.579584045615956
S1174,76.0,91.0,95.0,90.0,60.0,70.0,88.0,1.0,2.0,5.0,1.0,4.0,2.0,0.3310688939591254,0.9045911172630346,0.13968927978629675
S1175,74.0,80.0,71.0,79.0,91.0,68.0,99.0,2.0,1.0,3.0,3.0,4.0,5.0,0.47847285667434336,0.21562444596001362,0.9492700504845699
S1176,75.0,66.0,61.0,81.0,95.0,60.0,63.0,3.0,1.0,3.0,4.0,1.0,1.0,0.8269020510348325,0.6062872667441941,0.41225453859862593
S1177,72.0,73.0,66.0,72.0,83.0,83.0,89.0,1.0,3.0,1.0,1.0,3.0,3.0,0.7527975629972344,0.40106382124506257,0.29677075112918616
S1178,67.0,99.0,83.0,89.0,67.0,60.0,60.0,5.0,2.0,5.0,3.0,5.0,3.0,0.6414608538763603,0.11868374291613415,0.94537436374944
S1179,72.0,67.0,70.0,96.0,65.0,98.0,87.0,2.0,4.0,4.0,1.0,3.0,3.0,0.805582441978891,0.22392336657770118,0.19920154175562343
S1180,92.0,91.0,69.0,81.0,79.0,89.0,70.0,2.0,2.0,3.0,5.0,3.0,3.0,0.2278842216765471,0.20256141785360626,0.614762452953183
S1181,68.0,83.0,62.0,78.0,63.0,95.0,99.0,3.0,1.0,3.0,2.0,2.0,5.0,0.3965363640541748,0.43626735441895204,0.05539085065882221
S1182,80.0,89.0,75.0,63.0,79.0,80.0,86.0,1.0,1.0,3.0,1.0,5.0,5.0,0.9628841735361579,0.6076741592824516,0.002108039155174879
S1183,63.0,69.0,68.0,73.0,74.0,63.0,64.0,4.0,4.0,1.0,4.0,3.0,2.0,0.34060358360740295,0.5526186079846185,0.9583709062577798
S1184,87.0,98.0,94.0,82.0,63.0,71.0,64.0,3.0,1.0,2.0,2.0,1.0,3.0,0.21212435363028426,0.21748187438314448,0.19840187099748474
S1185,82.0,89.0,85.0,70.0,82.0,66.0,85.0,3.0,5.0,4.0,3.0,5.0,2.0,0.03331741275311806,0.6793928780812839,0.6827524618171541
S1186,73.0,74.0,89.0,99.0,90.0,90.0,65.0,5.0,4.0,3.0,4.0,3.0,1.0,0.5248654145136403,0.35055199563959494,0.5557435389984683
S1187,83.0,63.0,64.0,98.0,60.0,85.0,92.0,5.0,4.0,5.0,1.0,4.0,4.0,0.10280521810087007,0.1238860221117305,0.6276530944051868
S1188,99.0,69.0,86.0,93.0,74.0,80.0,93.0,3.0,2.0,1.0,1.0,1.0,2.0,0.8031701455348332,0.9597914766819232,0.17280117442979537
S1189,89.0,98.0,71.0,82.0,85.0,75.0,64.0,4.0,4.0,3.0,1.0,4.0,5.0,0.1903875775226639,0.6148865027663398,0.7534217750230428
S1190,71.0,62.0,84.0,86.0,99.0,95.0,61.0,2.0,4.0,3.0,2.0,2.0,1.0,0.2770670056973027,0.6359734510113474,0.2897135450445214
S1191,94.0,62.0,85.0,90.0,61.0,86.0,70.0,2.0,2.0,2.0,4.0,2.0,2.0,0.48367779186939186,0.34440214932571234,0.09027035310374543
S1192,92.0,99.0,61.0,80.0,99.0,95.0,67.0,2.0,2.0,4.0,5.0,4.0,4.0,0.2663915385649199,0.41170578596422147,0.5303427167293795
S1193,94.0,80.0,98.0,60.0,62.0,66.0,74.0,5.0,1.0,1.0,5.0,3.0,4.0,0.0021703441325858774,0.13561919084511576,0.1816582101691474
S1194,72.0,92.0,73.0,64.0,86.0,88.0,98.0,2.0,5.0,3.0,5.0,2.0,2.0,0.2249108423240651,0.9232860908731569,0.11804282090633911
S1195,94.0,92.0,68.0,64.0,63.0,99.0,67.0,5.0,3.0,2.0,1.0,1.0,1.0,0.4878238654594437,0.47680144056903206,0.5729426380827075
S1196,68.0,63.0,72.0,84.0,69.0,96.0,65.0,3.0,3.0,2.0,5.0,2.0,2.0,0.9793944321854481,0.586558261712834,0.06169662886388716
S1197,69.0,60.0,99.0,94.0,92.0,77.0,85.0,5.0,5.0,4.0,2.0,5.0,3.0,0.22614527316154198,0.7096234476585865,0.15962442599352689
S1198,79.0,91.0,74.0,93.0,68.0,94.0,70.0,4.0,1.0,2.0,5.0,5.0,2.0,0.6928647228182513,0.6871593624908411,0.5297839228559951
S1199,63.0,69.0,76.0,78.0,95.0,97.0,78.0,2.0,4.0,2.0,5.0,1.0,5.0,0.2699639489170669,0.15965578090713473,0.022690010900388247
S1200,62.0,74.0,95.0,68.0,66.0,94.0,68.0,5.0,1.0,3.0,1.0,2.0,1.0,0.9632704373869067,0.14099719658754895,0.17517933066231006
S1201,79.0,81.0,89.0,65.0,93.0,61.0,86.0,3.0,4.0,2.0,5.0,5.0,4.0,0.11540860741624237,0.6559699245045282,0.7835516822651629
S1202,76.0,95.0,82.0,84.0,77.0,75.0,82.0,3.0,2.0,3.0,3.0,3.0,5.0,0.7194755050854552,0.3176094290528959,0.2756193863848072
S1203,83.0,78.0,65.0,73.0,79.0,82.0,80.0,5.0,2.0,5.0,4.0,4.0,4.0,0.4787457969875185,0.10954246010624713,0.4638574380875671
S1204,96.0,86.0,65.0,76.0,81.0,79.0,62.0,5.0,1.0,3.0,4.0,3.0,3.0,0.3803948258259846,0.07453613003886339,0.6984977396028277
S1205,89.0,98.0,71.0,73.0,63.0,62.0,82.0,4.0,4.0,2.0,2.0,5.0,5.0,0.5451357917840708,0.5537948839886202,0.4012338483898611
S1206,70.0,75.0,63.0,66.0,98.0,97.0,66.0,5.0,2.0,2.0,3.0,3.0,5.0,0.2999411782327974,0.7415085258111263,0.5938444579814194
S1207,60.0,83.0,76.0,73.0,75.0,79.0,66.0,3.0,2.0,1.0,1.0,1.0,4.0,0.06702345454165515,0.7930954411919103,0.6973892061540317
S1208,94.0,74.0,77.0,80.0,79.0,81.0,79.0,1.0,5.0,5.0,1.0,2.0,4.0,0.2751509162802227,0.9145758059330893,0.9973139713919082
S1209,61.0,61.0,98.0,89.0,93.0,82.0,82.0,5.0,2.0,2.0,2.0,4.0,2.0,0.5456326024510025,0.40693073606151653,0.9916586829353047
S1210,64.0,80.0,63.0,87.0,93.0,69.0,70.0,2.0,1.0,2.0,3.0,3.0,5.0,0.5432597328648555,0.9914176934177993,0.0713803477945949
S1211,91.0,64.0,66.0,75.0,90.0,72.0,89.0,3.0,4.0,5.0,5.0,2.0,5.0,0.2431042150631424,0.5292801209375009,0.06360734037515647
S1212,99.0,79.0,77.0,71.0,84.0,61.0,86.0,3.0,1.0,2.0,1.0,3.0,5.0,0.4677998549414395,0.9899861817531191,0.6047076074553971
S1213,80.0,67.0,94.0,81.0,82.0,87.0,99.0,2.0,2.0,2.0,4.0,2.0,2.0,0.1955742539558346,0.7396320196606307,0.5399421325077528
S1214,96.0,79.0,63.0,70.0,71.0,83.0,62.0,1.0,2.0,4.0,3.0,5.0,5.0,0.6250349103140203,0.7170330483764802,0.6544932961233048
S1215,78.0,60.0,60.0,68.0,83.0,99.0,72.0,2.0,3.0,3.0,1.0,4.0,5.0,0.3437942477710396,0.7466528569700495,0.4884036459826986
S1216,65.0,67.0,84.0,75.0,83.0,72.0,83.0,5.0,5.0,2.0,4.0,5.0,3.0,0.9364234158466116,0.2780850050451381,0.30733731379217355
S1217,67.0,82.0,61.0,67.0,91.0,89.0,77.0,4.0,5.0,5.0,2.0,2.0,1.0,0.06825216106014864,0.7499638869488152,0.9142159796128189
S1218,84.0,81.0,79.0,80.0,74.0,93.0,95.0,5.0,4.0,5.0,2.0,5.0,4.0,0.18788966847426603,0.720278323482348,0.8610201367525611
S1219,79.0,70.0,61.0,80.0,84.0,69.0,94.0,2.0,2.0,1.0,5.0,2.0,3.0,0.8972465949460273,0.013514364581576621,0.16930212004310063
S1220,92.0,69.0,76.0,85.0,94.0,96.0,76.0,1.0,1.0,3.0,5.0,5.0,2.0,0.5555009668054298,0.3064948874638156,0.49388652814080203
S1221,80.0,75.0,88.0,87.0,90.0,62.0,86.0,4.0,3.0,4.0,3.0,5.0,5.0,0.7913555453164441,0.25107004870317695,0.8035605968538215
S1222,92.0,91.0,80.0,92.0,87.0,93.0,96.0,2.0,5.0,2.0,3.0,2.0,3.0,0.9082821655393403,0.18878000475263368,0.6851743732799103
S1223,88.0,98.0,61.0,88.0,67.0,73.0,73.0,3.0,5.0,5.0,1.0,2.0,1.0,0.3176466651666008,0.7710548673528155,0.2888907209761775
S1224,93.0,60.0,94.0,80.0,92.0,87.0,88.0,5.0,2.0,3.0,2.0,1.0,5.0,0.9166075807759848,0.46714860240591316,0.1228284522549904
S1225,99.0,96.0,75.0,71.0,66.0,79.0,98.0,3.0,5.0,4.0,3.0,2.0,3.0,0.4788652743706674,0.3496328506691261,0.8478540013717182
S1226,62.0,68.0,67.0,70.0,79.0,99.0,74.0,2.0,2.0,5.0,4.0,5.0,5.0,0.489979010996346,0.3965576563862345,0.9968179896634637
S1227,92.0,61.0,83.0,64.0,66.0,81.0,78.0,2.0,4.0,4.0,4.0,3.0,4.0,0.41247946715050043,0.6902758426403821,0.9175257248557852
S1228,65.0,65.0,70.0,70.0,78.0,91.0,68.0,3.0,2.0,3.0,4.0,2.0,3.0,0.8369442312554135,0.7707979666328303,0.9771024602171471
S1229,85.0,60.0,60.0,73.0,71.0,76.0,83.0,1.0,4.0,1.0,3.0,3.0,4.0,0.22838563724395033,0.3221116766136477,0.5678566382872016
S1230,73.0,92.0,65.0,71.0,64.0,70.0,68.0,1.0,1.0,1.0,3.0,1.0,3.0,0.11402328263071093,0.5801261702444365,0.3727270529290603
S1231,77.0,71.0,98.0,86.0,93.0,86.0,72.0,1.0,2.0,5.0,1.0,5.0,3.0,0.20163293167452834,0.1213423119087167,0.04105643786421709
S1232,91.0,68.0,92.0,74.0,93.0,70.0,89.0,5.0,1.0,4.0,2.0,5.0,3.0,0.7640090048043005,0.5023176394436101,0.0007956748170643291
S1233,88.0,78.0,85.0,70.0,89.0,76.0,63.0,4.0,1.0,1.0,1.0,4.0,5.0,0.7427228174338082,0.3342875850290421,0.6433474396358597
S1234,65.0,70.0,74.0,66.0,76.0,70.0,90.0,5.0,1.0,3.0,4.0,5.0,3.0,0.6838439620421845,0.17413433060913197,0.6204536511450509
S1235,65.0,76.0,61.0,64.0,62.0,67.0,83.0,5.0,4.0,1.0,2.0,4.0,1.0,0.4445891038150559,0.7828350507196065,0.8198238307330681
S1236,75.0,83.0,77.0,75.0,84.0,94.0,63.0,5.0,2.0,4.0,2.0,5.0,5.0,0.9412394154613329,0.5513090202788149,0.02356593042321309
S1237,89.0,92.0,90.0,97.0,93.0,65.0,74.0,2.0,5.0,4.0,5.0,4.0,1.0,0.7020419521498354,0.9372225296054836,0.8151464120918394
S1238,74.0,88.0,68.0,96.0,78.0,92.0,84.0,1.0,5.0,3.0,3.0,2.0,3.0,0.6946640006075969,0.4303255196307886,0.6626388448496616
S1239,78.0,73.0,60.0,99.0,68.0,98.0,61.0,2.0,2.0,4.0,4.0,3.0,4.0,0.9189135324550114,0.7058165573780801,0.47276166914123874
S1240,91.0,85.0,83.0,89.0,67.0,79.0,85.0,5.0,3.0,3.0,2.0,5.0,3.0,0.7701589873973123,0.6450972165410993,0.04143543755710455
S1241,88.0,91.0,78.0,61.0,97.0,76.0,88.0,5.0,4.0,1.0,1.0,2.0,3.0,0.8342241704415351,0.7685656727181754,0.05467153779801526
S1242,72.0,97.0,67.0,94.0,95.0,84.0,87.0,1.0,2.0,3.0,5.0,2.0,5.0,0.5881293099571261,0.1598390485828023,0.2998723217706163
S1243,83.0,80.0,60.0,86.0,82.0,99.0,64.0,1.0,5.0,4.0,4.0,4.0,3.0,0.35876375084666323,0.5442435929911893,0.9583216102522694
S1244,69.0,83.0,99.0,80.0,98.0,89.0,68.0,4.0,3.0,3.0,1.0,4.0,2.0,0.8927437799574998,0.6171115963123016,0.49650953630882344
S1245,99.0,96.0,89.0,77.0,75.0,81.0,81.0,5.0,4.0,2.0,1.0,2.0,5.0,0.47040594575744843,0.506057309010264,0.21463961835912204
S1246,71.0,89.0,96.0,83.0,77.0,70.0,70.0,3.0,3.0,5.0,3.0,4.0,5.0,0.44042187320873327,0.039148849678807274,0.9034651711330861
S1247,96.0,82.0,85.0,87.0,63.0,96.0,94.0,3.0,1.0,5.0,2.0,2.0,1.0,0.078593592096323,0.41608783882664113,0.8808542164435833
S1248,63.0,72.0,95.0,61.0,98.0,93.0,75.0,2.0,2.0,1.0,5.0,4.0,5.0,0.8417306075201363,0.40612838024372633,0.530228394038668
S1249,73.0,68.0,86.0,74.0,75.0,97.0,62.0,4.0,3.0,2.0,3.0,4.0,3.0,0.3120117234853955,0.7183478456277121,0.9988859240919707
S1250,89.0,88.0,65.0,88.0,96.0,67.0,69.0,1.0,2.0,3.0,4.0,4.0,4.0,0.41570821055767115,0.13388972752342365,0.8975337634037219
S1251,75.0,66.0,62.0,82.0,79.0,83.0,60.0,2.0,2.0,4.0,4.0,2.0,4.0,0.7920911831003007,0.12340488312456155,0.22009301461447994
S1252,70.0,74.0,69.0,78.0,66.0,94.0,73.0,1.0,4.0,2.0,5.0,4.0,3.0,0.02297589522945731,0.9519844084477452,0.48349395380000426
S1253,84.0,88.0,96.0,64.0,68.0,85.0,76.0,4.0,2.0,3.0,4.0,4.0,4.0,0.4405546199092174,0.11897709746800944,0.08403609299989101
S1254,99.0,98.0,67.0,73.0,89.0,78.0,68.0,5.0,2.0,4.0,3.0,1.0,5.0,0.34481591875664597,0.7118949384734695,0.6557597054049463
S1255,70.0,99.0,64.0,78.0,90.0,99.0,98.0,2.0,4.0,2.0,1.0,4.0,1.0,0.2077136739047879,0.5827607067782887,0.2623660064743406
S1256,85.0,77.0,76.0,91.0,76.0,73.0,75.0,2.0,1.0,2.0,4.0,4.0,5.0,0.5978942837153917,0.030684974775495033,0.7312818535143933
S1257,87.0,69.0,63.0,91.0,61.0,67.0,64.0,1.0,3.0,1.0,5.0,4.0,5.0,0.8642906806179073,0.3967082358254005,0.47169831867717904
S1258,89.0,97.0,72.0,66.0,84.0,76.0,77.0,3.0,1.0,5.0,5.0,1.0,3.0,0.7546002348159805,0.5461514048447068,0.9294709970700448
S1259,65.0,91.0,86.0,63.0,76.0,69.0,83.0,2.0,5.0,4.0,5.0,3.0,1.0,0.44185871202918026,0.5074909194865233,0.38559886055175463
S1260,61.0,70.0,95.0,81.0,70.0,75.0,81.0,5.0,1.0,2.0,4.0,3.0,2.0,0.04149547411118559,0.08772553148585704,0.726522759186514
S1261,73.0,84.0,69.0,65.0,71.0,78.0,68.0,2.0,1.0,2.0,5.0,1.0,1.0,0.09059024475477018,0.23399154453949067,0.1834132993933778
S1262,90.0,80.0,66.0,67.0,62.0,86.0,93.0,2.0,2.0,3.0,1.0,3.0,1.0,0.5769385942190965,0.20445059813395916,0.15726698432450492
S1263,94.0,68.0,76.0,62.0,93.0,64.0,71.0,4.0,4.0,1.0,2.0,4.0,5.0,0.22440240350675056,0.9068491713646891,0.2875524975647601
S1264,72.0,87.0,98.0,79.0,68.0,84.0,78.0,1.0,1.0,3.0,2.0,3.0,1.0,0.3540326630589915,0.8797967228160548,0.5765784326565215
S1265,69.0,81.0,73.0,73.0,67.0,99.0,62.0,3.0,3.0,5.0,5.0,1.0,2.0,0.6960192483202634,0.3061422105176783,0.49835269737823384
S1266,67.0,94.0,64.0,81.0,94.0,84.0,68.0,2.0,2.0,1.0,4.0,5.0,4.0,0.35289025166701116,0.6843993113823684,0.8352409135378837
S1267,79.0,95.0,79.0,95.0,98.0,97.0,66.0,4.0,5.0,4.0,1.0,1.0,4.0,0.6859024002476096,0.8317176755195169,0.49896927969969085
S1268,80.0,65.0,81.0,93.0,71.0,94.0,61.0,4.0,2.0,2.0,1.0,1.0,3.0,0.3767387912416136,0.507171143037987,0.6849969449226712
S1269,97.0,66.0,87.0,87.0,79.0,74.0,78.0,2.0,1.0,2.0,4.0,1.0,2.0,0.145307389585288,0.7397040284357027,0.4896187122902744
S1270,91.0,93.0,66.0,66.0,93.0,73.0,63.0,4.0,3.0,3.0,2.0,1.0,5.0,0.1256036919463107,0.6714672071441224,0.9237084328305619
S1271,68.0,78.0,98.0,71.0,77.0,84.0,84.0,2.0,2.0,3.0,3.0,5.0,1.0,0.36538928554734196,0.6726234039059524,0.44281526770839497
S1272,90.0,93.0,76.0,64.0,99.0,76.0,81.0,5.0,1.0,1.0,1.0,2.0,2.0,0.8571222942292177,0.10798199126599994,0.8289763610486759
S1273,94.0,94.0,83.0,82.0,82.0,81.0,78.0,1.0,5.0,4.0,2.0,3.0,4.0,0.3133191311894231,0.11159773851012422,0.35075520657555126
S1274,62.0,71.0,97.0,99.0,73.0,96.0,60.0,1.0,5.0,1.0,1.0,4.0,1.0,0.6153696156940764,0.1264062834120271,0.1796463513523574
S1275,84.0,90.0,67.0,69.0,91.0,69.0,92.0,5.0,4.0,3.0,5.0,3.0,5.0,0.2536175510867895,0.260067464121822,0.7013954626590369
S1276,91.0,65.0,86.0,68.0,78.0,65.0,78.0,5.0,5.0,1.0,3.0,5.0,4.0,0.11579464774195514,0.36587232982356654,0.07235045204998969
S1277,74.0,98.0,89.0,69.0,66.0,75.0,89.0,1.0,1.0,4.0,1.0,4.0,1.0,0.4813136841660486,0.6712223486360094,0.5134520218192639
S1278,71.0,78.0,72.0,61.0,94.0,87.0,69.0,1.0,1.0,3.0,5.0,4.0,3.0,0.40353183359376155,0.23806173917323614,0.34374404009179105
S1279,74.0,78.0,67.0,86.0,67.0,64.0,97.0,3.0,2.0,5.0,2.0,2.0,4.0,0.1352896881817527,0.38660926298853215,0.3511317088512371
S1280,96.0,94.0,94.0,68.0,85.0,96.0,97.0,2.0,1.0,2.0,5.0,5.0,4.0,0.723769644529747,0.9784667630292327,0.9378744136724627
S1281,80.0,96.0,66.0,63.0,82.0,73.0,79.0,1.0,5.0,1.0,4.0,5.0,4.0,0.2871403323407484,0.9019621682571111,0.18535112495571693
S1282,77.0,95.0,98.0,88.0,63.0,95.0,88.0,3.0,1.0,5.0,4.0,3.0,4.0,0.20990742064299261,0.0018050698586752345,0.2704156394645103
S1283,71.0,71.0,87.0,90.0,84.0,92.0,87.0,4.0,5.0,4.0,5.0,1.0,2.0,0.013412203096157427,0.6238806532070056,0.6055969654962448
S1284,79.0,68.0,91.0,74.0,90.0,64.0,94.0,1.0,2.0,4.0,3.0,4.0,5.0,0.7517724226106649,0.3623399536270021,0.014989164338600314
S1285,75.0,66.0,69.0,78.0,85.0,75.0,87.0,4.0,2.0,3.0,5.0,2.0,1.0,0.36355621102937374,0.5982395122151805,0.41144449614901657
S1286,84.0,90.0,86.0,70.0,66.0,61.0,62.0,5.0,4.0,4.0,1.0,2.0,5.0,0.5203211563423774,0.9124574835213467,0.003931047827359091
S1287,93.0,62.0,71.0,82.0,90.0,84.0,72.0,1.0,5.0,2.0,4.0,5.0,4.0,0.4914757543206598,0.57489649334718,0.38380348507785844
S1288,74.0,89.0,65.0,83.0,61.0,93.0,67.0,3.0,4.0,1.0,5.0,5.0,3.0,0.9675903557610462,0.2772683298483797,0.20332919455555942
S1289,97.0,98.0,95.0,98.0,86.0,84.0,75.0,3.0,3.0,5.0,2.0,3.0,1.0,0.15169592154517553,0.48822638485065273,0.02795705837625906
S1290,84.0,94.0,67.0,95.0,86.0,80.0,73.0,3.0,3.0,2.0,5.0,3.0,3.0,0.19571318161611906,0.642909895237718,0.49437125169949026
S1291,89.0,71.0,89.0,84.0,66.0,72.0,86.0,2.0,1.0,4.0,1.0,5.0,4.0,0.6458048270664674,0.7098947887072861,0.6215006988419989
S1292,79.0,85.0,96.0,92.0,88.0,91.0,86.0,2.0,4.0,3.0,2.0,4.0,2.0,0.9960074698577378,0.7988961148180538,0.009979973883736948
S1293,76.0,98.0,74.0,88.0,91.0,65.0,75.0,1.0,2.0,4.0,1.0,1.0,1.0,0.9260131461385835,0.08501607880258566,0.3501770770648679
S1294,91.0,78.0,65.0,67.0,66.0,76.0,75.0,4.0,2.0,4.0,3.0,5.0,3.0,0.29361730197685354,0.12816622411105172,0.2849566965057936
S1295,94.0,64.0,95.0,81.0,67.0,63.0,96.0,5.0,2.0,1.0,3.0,5.0,1.0,0.909047141063829,0.23695541323386438,0.858699880485907
S1296,76.0,65.0,99.0,95.0,80.0,95.0,97.0,5.0,1.0,4.0,4.0,5.0,5.0,0.7243690322283666,0.2561220005547866,0.4088472318339098
S1297,90.0,84.0,78.0,84.0,99.0,90.0,60.0,4.0,4.0,1.0,1.0,5.0,1.0,0.9299169151698983,0.5064100430986574,0.5708251543785644
S1298,94.0,85.0,75.0,79.0,84.0,87.0,79.0,5.0,2.0,5.0,5.0,4.0,2.0,0.06270626177327798,0.01718048748378853,0.45972257536955263
S1299,92.0,83.0,77.0,94.0,87.0,80.0,75.0,4.0,3.0,4.0,4.0,3.0,3.0,0.15557394914592515,0.014951280333217132,0.9660674832147589
S1300,78.0,70.0,60.0,68.0,96.0,95.0,77.0,3.0,3.0,5.0,5.0,2.0,4.0,0.17678351043218443,0.07773009601762126,0.1286364512035364
S1301,79.0,98.0,89.0,77.0,97.0,96.0,74.0,5.0,2.0,4.0,2.0,1.0,1.0,0.8151992406920446,0.25266259042690553,0.6374189969322612
S1302,80.0,94.0,75.0,94.0,76.0,95.0,95.0,4.0,1.0,3.0,4.0,3.0,1.0,0.35247355492477905,0.3693880816534012,0.7660440710585895
S1303,80.0,96.0,85.0,90.0,91.0,71.0,82.0,2.0,4.0,2.0,5.0,3.0,5.0,0.7309589232775899,0.33142890692938587,0.5410440749504875
S1304,72.0,67.0,69.0,90.0,84.0,83.0,75.0,4.0,3.0,5.0,1.0,3.0,5.0,0.0018049401684719912,0.8859946664389193,0.7679722629581
S1305,77.0,79.0,93.0,78.0,94.0,84.0,78.0,4.0,5.0,4.0,1.0,1.0,1.0,0.8515074583938762,0.05831178441886564,0.30409669342571455
S1306,99.0,92.0,79.0,84.0,77.0,83.0,84.0,2.0,1.0,4.0,1.0,2.0,3.0,0.9854195330895884,0.40155536967227357,0.8758026657931234
S1307,70.0,71.0,73.0,69.0,75.0,89.0,64.0,4.0,5.0,3.0,2.0,4.0,3.0,0.3428915088972738,0.01264137079792127,0.8184508758329692
S1308,65.0,88.0,87.0,99.0,85.0,86.0,86.0,2.0,4.0,1.0,5.0,4.0,2.0,0.6984969708734304,0.195629456270906,0.28361373449344596
S1309,62.0,72.0,85.0,88.0,84.0,88.0,78.0,4.0,3.0,4.0,3.0,1.0,3.0,0.22825664533985568,0.17545304264221406,0.09200021554853255
S1310,87.0,66.0,84.0,64.0,77.0,97.0,60.0,1.0,4.0,3.0,2.0,4.0,4.0,0.8542655047353063,0.4244827183608769,0.28050314393741915
S1311,91.0,81.0,61.0,84.0,70.0,77.0,60.0,3.0,1.0,2.0,3.0,1.0,3.0,0.480793909739203,0.21459226337557424,0.9908653908864438
S1312,95.0,78.0,61.0,78.0,80.0,97.0,71.0,3.0,4.0,4.0,1.0,4.0,3.0,0.8092291952267967,0.8920142401602175,0.22045777793246757
S1313,76.0,97.0,90.0,65.0,65.0,73.0,87.0,1.0,4.0,3.0,1.0,5.0,4.0,0.7990115428048864,0.42752526945323377,0.35654466371992155
S1314,64.0,83.0,89.0,98.0,82.0,71.0,92.0,1.0,3.0,1.0,1.0,2.0,4.0,0.16110696046434514,0.7829210220687589,0.04813227009279919
S1315,87.0,69.0,60.0,69.0,97.0,71.0,67.0,3.0,5.0,3.0,5.0,4.0,4.0,0.365604145161997,0.202165261796592,0.2492714570453265
S1316,82.0,93.0,96.0,98.0,67.0,85.0,80.0,3.0,4.0,4.0,2.0,5.0,2.0,0.7369132542724005,0.24646539921347466,0.4213003019392214
S1317,74.0,85.0,72.0,83.0,61.0,76.0,62.0,5.0,1.0,1.0,2.0,4.0,5.0,0.29792912259893467,0.2252481650087328,0.34937473584360457
S1318,66.0,67.0,69.0,69.0,84.0,72.0,65.0,4.0,3.0,3.0,3.0,5.0,4.0,0.8616222778230387,0.22047948141803853,0.5974533430990753
S1319,60.0,72.0,69.0,94.0,90.0,92.0,66.0,5.0,4.0,5.0,1.0,5.0,4.0,0.48075521019642053,0.851447161779122,0.5612077056399624
S1320,92.0,81.0,90.0,94.0,61.0,66.0,62.0,3.0,1.0,1.0,2.0,5.0,5.0,0.10511220913458807,0.6112239131397829,0.5899519617060945
S1321,84.0,92.0,83.0,73.0,73.0,93.0,92.0,2.0,3.0,2.0,5.0,3.0,5.0,0.5689845165909347,0.49959146473106975,0.578795631655988
S1322,99.0,85.0,61.0,86.0,70.0,86.0,84.0,5.0,4.0,5.0,3.0,5.0,1.0,0.803480675179807,0.20637534271906555,0.9725694810347426
S1323,81.0,82.0,68.0,98.0,69.0,80.0,83.0,4.0,4.0,1.0,1.0,5.0,2.0,0.15808564261718383,0.6452140523558473,0.016331612216813007
S1324,66.0,64.0,65.0,66.0,86.0,83.0,89.0,4.0,1.0,3.0,5.0,4.0,5.0,0.9049504691844958,0.9919808382100463,0.03764272255747292
S1325,69.0,92.0,96.0,89.0,85.0,85.0,99.0,5.0,1.0,5.0,3.0,5.0,4.0,0.46963799292500985,0.1257083445008338,0.5204216225237768
S1326,98.0,91.0,96.0,87.0,64.0,71.0,60.0,5.0,3.0,4.0,5.0,5.0,3.0,0.7699328328614956,0.015706451849146874,0.5056300176007432
S1327,81.0,71.0,69.0,63.0,68.0,98.0,60.0,3.0,3.0,1.0,5.0,4.0,4.0,0.8718921933239955,0.4886535830355936,0.6826107975607025
S1328,78.0,75.0,72.0,96.0,68.0,90.0,63.0,5.0,5.0,3.0,2.0,5.0,5.0,0.6482295749504144,0.8542241473253662,0.4304135473219951
S1329,75.0,67.0,67.0,79.0,68.0,92.0,83.0,3.0,3.0,2.0,1.0,3.0,5.0,0.4746247617632854,0.5084455340769808,0.5781101648967573
S1330,91.0,92.0,79.0,75.0,63.0,90.0,77.0,2.0,4.0,3.0,5.0,4.0,2.0,0.012885486073515695,0.22094221796930436,0.41080161077156896
S1331,62.0,93.0,95.0,86.0,69.0,69.0,76.0,4.0,4.0,1.0,5.0,4.0,4.0,0.5252971333544989,0.7590509125949241,0.6972016761960694
S1332,90.0,80.0,89.0,78.0,61.0,73.0,61.0,4.0,5.0,5.0,2.0,1.0,1.0,0.4829612639330323,0.7123509781673653,0.5359087116575434
S1333,96.0,90.0,97.0,92.0,91.0,66.0,99.0,1.0,2.0,1.0,5.0,3.0,5.0,0.0323189856801922,0.8124526874291762,0.9417237170502476
S1334,81.0,80.0,62.0,81.0,61.0,78.0,70.0,3.0,1.0,5.0,4.0,4.0,5.0,0.39200178600357527,0.5167970276954602,0.9702001845214121
S1335,82.0,71.0,86.0,63.0,83.0,91.0,74.0,3.0,2.0,5.0,2.0,4.0,3.0,0.42056989762313635,0.6842989001689918,0.7416465405105442
